CustomerID,user_total_orders,user_total_pur,maximum_figure,minimum_figure,mean_figure,median_figure,total_pur_figure,refund_rate,special_var,refund_figure_rate,recent_pur_gap,pur_gap,mean_pur,max_pur,pur_type,Country
17781,2,12,89.25,0.84,15.668333333333335,7.95,188.02,0.0,15.668333333333335,0.0,150,93,17.0,26,12,35
14886,1,18,39.8,11.9,20.266666666666666,17.700000000000003,364.8,0.0,20.266666666666666,0.0,243,0,160.0,160,18,35
13626,1,19,19.799999999999997,6.959999999999999,13.53842105263158,15.0,257.23,0.0,13.53842105263158,0.0,243,0,209.0,209,19,35
16609,9,280,62.400000000000006,-29.700000000000003,19.467714285714287,17.0,5450.96,0.014492753623188406,20.040294117647058,-0.007796791757782116,6,237,267.77777777777777,624,155,35
16180,10,176,179.0,-4.95,58.05386363636364,24.150000000000002,10217.48,0.08641975308641975,69.03702702702702,-0.0035918837130094706,91,152,585.3,1312,90,35
13462,2,10,19.8,-8.25,14.325,17.25,143.25,0.1111111111111111,17.90625,-0.05759162303664921,173,69,30.5,62,9,35
18263,4,62,41.6,-2.08,19.533548387096772,19.38,1211.08,0.01639344262295082,20.184666666666665,-0.0017174753112924003,14,229,366.75,720,59,35
16960,3,101,31.200000000000003,0.84,5.02029702970297,3.9,507.05,0.0,5.02029702970297,0.0,29,213,101.33333333333333,133,92,35
13841,1,1,85.0,85.0,85.0,85.0,85.0,0.0,85.0,0.0,243,0,100.0,100,1,35
17701,1,24,31.8,14.850000000000001,17.414583333333333,16.5,417.95,0.0,17.414583333333333,0.0,243,0,109.0,109,24,35
12949,10,219,63.6,-15.0,18.917899543378997,17.4,4143.02,0.018604651162790697,19.635165876777254,-0.005841149692736216,21,221,236.3,909,166,35
14852,6,143,40.8,7.800000000000001,19.83699300699301,17.4,2836.69,0.0,19.83699300699301,0.0,49,193,291.1666666666667,377,96,35
12569,29,154,126.0,-23.700000000000003,21.88292207792208,18.0,3369.97,0.019867549668874173,22.770067567567565,-0.017715291234046596,7,236,51.48275862068966,246,78,14
13169,2,13,153.0,7.9,54.83692307692308,33.2,712.88,0.0,54.83692307692308,0.0,54,188,136.0,176,11,35
16162,1,2,25.5,11.9,18.7,18.7,37.4,0.0,18.7,0.0,243,0,4.0,4,2,35
15691,1,2,91.8,45.0,68.4,68.4,136.8,0.0,68.4,0.0,243,0,72.0,72,2,35
14195,3,8,392.0,-49.3,120.3375,91.80000000000001,962.7,0.14285714285714285,160.45000000000002,-0.05121013815311103,192,50,234.0,736,7,35
13781,1,17,25.5,3.38,7.5200000000000005,4.95,127.84,0.0,7.5200000000000005,0.0,241,0,30.0,30,17,35
17758,8,412,34.0,0.42,8.390048543689321,6.6,3456.7000000000003,0.0,8.390048543689321,0.0,10,230,261.375,451,310,35
14023,1,16,30.0,10.08,17.07125,16.5,273.14,0.0,17.07125,0.0,241,0,162.0,162,16,35
17669,7,68,179.0,6.8,50.09882352941177,20.299999999999997,3406.7200000000003,0.0,50.09882352941177,0.0,33,206,273.7142857142857,398,45,35
16142,1,37,40.8,5.04,14.46864864864865,15.9,535.34,0.0,14.46864864864865,0.0,240,0,422.0,422,37,35
17648,5,92,52.02,-7.95,19.451630434782608,17.0,1789.55,0.01098901098901099,19.883888888888887,-0.004442457601072896,51,188,97.2,198,81,35
13059,1,8,89.25,4.95,22.925,17.700000000000003,183.4,0.0,22.925,0.0,240,0,35.0,35,8,35
16224,4,96,40.8,3.75,13.492708333333333,12.775,1295.3,0.0,13.492708333333333,0.0,47,192,279.0,406,90,35
15223,3,32,175.2,-102.0,14.215625000000001,13.975000000000001,454.90000000000003,0.6,56.862500000000004,-0.6613541437678611,216,23,32.666666666666664,115,14,35
17886,3,109,118.8,0.39,8.253302752293578,3.25,899.61,0.0,8.253302752293578,0.0,22,217,160.33333333333334,256,93,35
13294,2,54,31.8,9.95,16.18037037037037,15.6,873.74,0.0,16.18037037037037,0.0,180,59,226.5,317,48,35
15289,4,59,99.84,-4.68,15.849152542372881,15.0,935.1,0.017241379310344827,16.405263157894737,-0.005004812319538017,20,220,249.0,435,43,35
18185,1,17,38.25,10.2,17.897058823529413,17.0,304.25,0.0,17.897058823529413,0.0,240,0,183.0,183,17,35
17956,1,1,12.75,12.75,12.75,12.75,12.75,0.0,12.75,0.0,240,0,1.0,1,1,35
15756,4,192,12.75,0.39,2.7758333333333334,2.08,532.96,0.0,2.7758333333333334,0.0,52,187,60.5,75,160,35
14747,2,19,33.9,-33.9,15.489473684210527,15.9,294.3,0.05555555555555555,17.311764705882354,-0.11518858307849132,238,1,41.0,84,18,35
14719,5,184,30.0,-9.95,6.444347826086957,5.0,1185.76,0.00546448087431694,6.5151648351648355,-0.008391242747267574,1,238,155.6,213,153,35
13015,5,176,295.0,5.04,19.012954545454548,17.0,3346.28,0.0,19.012954545454548,0.0,44,195,323.4,912,156,35
16586,1,8,102.0,12.75,57.99375,65.1,463.95,0.0,57.99375,0.0,239,0,95.0,95,8,35
16105,1,13,101.76,10.5,25.919999999999998,15.0,336.96,0.0,25.919999999999998,0.0,239,0,330.0,330,13,35
14546,7,343,35.400000000000006,-9.95,5.836822157434402,4.65,2002.03,0.05214723926380368,6.479061488673139,-0.03799643361987582,31,208,152.0,407,227,35
15442,1,2,297.0,297.0,297.0,297.0,594.0,0.0,297.0,0.0,239,0,120.0,120,2,35
16906,4,93,101.76,0.39,6.234086021505376,2.95,579.77,0.0,6.234086021505376,0.0,72,166,70.25,118,74,35
14535,4,333,55.65,-19.8,8.531801801801802,7.5,2841.09,0.00909090909090909,8.688348623853212,-0.008130682238155074,50,189,456.25,863,280,35
16170,7,127,46.8,-2.55,14.806456692913384,14.850000000000001,1880.4199999999998,0.016,15.287967479674796,-0.0024622158879399284,41,197,252.28571428571428,542,106,35
15244,2,34,70.80000000000001,5.04,18.57558823529412,15.6,631.57,0.0,18.57558823529412,0.0,56,182,202.5,240,31,35
16696,4,10,195.60000000000002,17.700000000000003,65.79,41.85,657.9000000000001,0.0,65.79,0.0,126,112,36.5,90,7,35
15145,3,59,68.0,6.959999999999999,17.565593220338982,15.0,1036.37,0.0,17.565593220338982,0.0,34,204,209.33333333333334,251,46,35
17492,1,12,67.5,10.2,31.214166666666667,33.0,374.57,0.0,31.214166666666667,0.0,239,0,155.0,155,12,35
13525,2,6,232.0,23.9,104.79666666666667,47.94,628.78,0.0,104.79666666666667,0.0,5,233,197.0,208,5,35
17409,2,13,119.6,15.9,59.37307692307692,59.8,771.85,0.0,59.37307692307692,0.0,175,63,52.5,64,13,35
17783,2,67,12.5,0.55,4.23089552238806,3.9000000000000004,283.47,0.0,4.23089552238806,0.0,63,175,177.0,301,67,35
13863,2,22,30.0,-5.8,13.616363636363637,15.0,299.56,0.1,16.642222222222223,-0.020763786887434903,236,2,109.5,224,20,35
13515,4,59,35.400000000000006,6.959999999999999,15.103728813559322,15.0,891.12,0.0,15.103728813559322,0.0,63,175,170.25,208,50,35
15917,1,12,29.9,1.25,10.258333333333333,9.525,123.1,0.0,10.258333333333333,0.0,238,0,42.0,42,12,35
17440,5,8,102.0,-4.25,22.1375,11.31,177.1,0.6,88.55,-0.05262563523433089,138,99,46.4,144,3,35
17045,3,22,51.0,0.55,15.42909090909091,12.75,339.44,0.0,15.42909090909091,0.0,104,134,35.333333333333336,71,20,35
17140,1,20,180.0,0.95,23.266,8.075,465.32,0.0,23.266,0.0,238,0,302.0,302,16,35
15201,11,97,120.0,-98.75,9.56536082474227,10.08,927.84,0.4057971014492754,22.630243902439027,-0.33270822555613033,69,168,87.45454545454545,351,35,35
14964,1,13,101.76,0.95,15.862307692307693,7.6499999999999995,206.21,0.0,15.862307692307693,0.0,238,0,143.0,143,13,35
16031,2,100,39.95,0.19,5.489400000000001,3.575,548.94,0.0,5.489400000000001,0.0,83,154,211.5,219,91,35
14403,5,26,244.79999999999998,-8.25,54.85807692307692,30.105,1426.31,0.3,101.87928571428571,-0.034704937916722176,121,116,102.6,274,17,35
17042,4,89,40.56,0.85,10.36876404494382,9.36,922.8199999999999,0.0,10.36876404494382,0.0,112,125,223.0,329,69,35
13771,5,120,102.0,-2.75,21.930833333333332,16.5,2631.7,0.008403361344537815,22.302542372881355,-0.0010449519322111183,55,182,295.2,594,114,35
17906,1,12,16.95,1.65,6.075,5.425000000000001,72.9,0.0,6.075,0.0,238,0,26.0,26,12,35
18272,6,147,67.5,-4.2,18.346258503401362,16.8,2696.9,0.027972027972027972,19.402158273381296,-0.005116986169305499,36,201,298.3333333333333,512,91,35
16144,1,1,175.2,175.2,175.2,175.2,175.2,0.0,175.2,0.0,237,0,16.0,16,1,35
13731,2,38,23.4,10.2,16.068157894736842,15.0,610.59,0.0,16.068157894736842,0.0,210,27,139.0,166,36,35
12580,1,24,36.0,8.5,17.320833333333333,17.35,415.7,0.0,17.320833333333333,0.0,237,0,238.0,238,24,14
14912,3,28,81.6,-26.33,30.054285714285715,24.98,841.52,0.037037037037037035,32.36615384615384,-0.03128862059131096,7,230,323.3333333333333,526,21,18
15530,4,108,51.0,1.65,13.910648148148148,12.2,1502.35,0.0,13.910648148148148,0.0,12,225,237.5,324,90,35
13950,5,36,81.6,-16.5,20.237777777777776,16.75,728.56,0.02857142857142857,21.428235294117645,-0.022647414077083563,2,235,64.2,121,33,35
13752,6,76,75.0,1.25,15.608947368421052,11.075,1186.28,0.0,15.608947368421052,0.0,115,122,146.0,230,64,35
13892,4,27,114.83999999999999,3.04,23.443333333333335,15.0,632.97,0.0,23.443333333333335,0.0,17,219,245.75,420,26,35
14446,3,219,23.85,0.21,3.846986301369863,2.5,842.49,0.0,3.846986301369863,0.0,19,217,270.6666666666667,370,187,35
16209,5,46,1220.4,6.959999999999999,49.18739130434783,17.700000000000003,2262.62,0.0,49.18739130434783,0.0,79,157,235.8,409,37,35
15754,4,29,25.200000000000003,-2.9,15.712758620689655,16.5,455.67,0.03571428571428571,16.87666666666667,-0.006364254833541817,41,195,49.25,110,24,35
13712,1,10,40.8,10.2,22.884,16.5,228.84,0.0,22.884,0.0,237,0,352.0,352,10,35
15800,2,119,30.0,0.29,5.874621848739496,4.2,699.08,0.0,5.874621848739496,0.0,98,139,167.5,227,116,35
16469,4,182,15.95,0.14,3.5737912087912087,2.95,650.43,0.0,3.5737912087912087,0.0,14,222,68.25,106,148,35
13005,3,29,75.0,-19.9,16.170689655172414,15.9,468.95,0.11538461538461539,20.389130434782608,-0.09542595159398656,164,72,55.666666666666664,135,21,35
14981,1,8,16.5,6.959999999999999,12.765,14.100000000000001,102.12,0.0,12.765,0.0,237,0,97.0,97,8,35
17928,2,23,71.4,0.84,9.240869565217391,3.75,212.54,0.0,9.240869565217391,0.0,36,200,70.0,94,23,35
16261,4,124,29.849999999999998,0.42,6.022822580645162,4.95,746.83,0.0,6.022822580645162,0.0,8,228,76.5,139,98,35
17883,3,98,51.0,0.38,4.968367346938775,2.95,486.9,0.0,4.968367346938775,0.0,5,231,67.33333333333333,123,91,35
14619,2,22,30.599999999999998,-9.95,17.250454545454545,17.700000000000003,379.51,0.1,21.08388888888889,-0.039340201839213725,230,6,72.5,152,20,35
13995,6,87,35.400000000000006,-10.2,15.902183908045977,16.5,1383.49,0.011627906976744186,16.27635294117647,-0.007372659000065052,6,230,144.5,341,55,35
16643,1,27,40.8,6.959999999999999,18.055925925925926,17.700000000000003,487.51,0.0,18.055925925925926,0.0,236,0,269.0,269,27,35
14246,3,75,39.6,10.2,19.654133333333334,17.700000000000003,1474.06,0.0,19.654133333333334,0.0,101,135,268.0,321,57,35
18040,2,19,35.400000000000006,8.5,18.8,17.85,357.20000000000005,0.0,18.8,0.0,10,226,74.0,96,18,35
16837,12,166,175.2,-3.25,19.082710843373494,17.0,3167.73,0.006060606060606061,19.315426829268294,-0.0010259712791178541,22,214,130.16666666666666,422,123,35
15119,1,14,39.95,12.600000000000001,19.02857142857143,16.15,266.4,0.0,19.02857142857143,0.0,236,0,88.0,88,14,35
16325,5,20,71.4,-53.1,25.527,26.1,510.54,0.1111111111111111,31.90875,-0.16394405923140204,35,201,32.8,74,14,35
14924,1,10,125.0,8.75,31.005000000000003,16.9,310.05,0.0,31.005000000000003,0.0,236,0,64.0,64,10,35
15109,2,31,25.5,-12.75,14.959677419354838,16.95,463.75,0.10714285714285714,18.55,-0.045714285714285714,231,4,63.5,131,28,35
16623,1,5,65.4,8.850000000000001,25.889999999999997,17.700000000000003,129.45,0.0,25.889999999999997,0.0,236,0,39.0,39,5,35
12999,3,28,76.5,5.04,16.28142857142857,11.7,455.88,0.0,16.28142857142857,0.0,187,49,114.0,310,25,35
12717,3,56,100.0,-50.0,17.517500000000002,15.0,980.98,0.01818181818181818,18.166296296296295,-0.050969438724540767,142,94,168.33333333333334,262,49,15
13962,2,11,21.95,10.08,15.413636363636364,15.0,169.55,0.0,15.413636363636364,0.0,12,223,43.5,57,11,35
18036,3,96,30.599999999999998,0.65,4.225208333333334,2.95,405.62,0.0,4.225208333333334,0.0,23,213,78.0,83,77,35
14958,3,42,31.9,2.5,11.897142857142857,9.9,499.68,0.0,11.897142857142857,0.0,138,98,43.0,70,33,35
13562,3,82,53.550000000000004,6.959999999999999,21.943048780487803,20.8,1799.33,0.0,21.943048780487803,0.0,72,163,252.33333333333334,294,50,35
15775,1,7,17.700000000000003,10.2,14.985714285714286,15.0,104.9,0.0,14.985714285714286,0.0,236,0,68.0,68,7,35
17054,6,84,65.4,-2.5,16.117023809523808,15.8,1353.83,0.012048192771084338,16.51012195121951,-0.0018466129425407918,19,216,133.66666666666666,319,64,35
17268,4,6,299.52,15.0,127.27333333333333,138.24,763.64,0.0,127.27333333333333,0.0,98,137,211.0,432,3,35
13548,2,124,54.18,0.42,5.503306451612903,3.3099999999999996,682.41,0.0,5.503306451612903,0.0,87,147,220.5,277,114,35
13508,1,12,17.85,2.5,9.2475,6.07,110.97,0.0,9.2475,0.0,234,0,24.0,24,12,35
12447,1,26,45.0,6.8,18.326538461538462,17.700000000000003,476.49,0.0,18.326538461538462,0.0,234,0,190.0,190,26,3
13570,1,27,40.56,0.85,8.870000000000001,5.04,239.49,0.0,8.870000000000001,0.0,234,0,161.0,161,27,35
13232,7,207,36.0,0.39,6.558454106280193,4.35,1357.6,0.0,6.558454106280193,0.0,3,230,111.14285714285714,196,147,35
18129,1,14,25.5,1.5,8.039285714285715,5.225,112.55000000000001,0.0,8.039285714285715,0.0,234,0,48.0,48,13,35
13632,6,147,60.480000000000004,-4.25,14.401496598639456,15.0,2117.02,0.00684931506849315,14.600137931034483,-0.0020075388990184314,15,218,172.66666666666666,433,121,35
15665,2,116,71.4,2.55,19.327672413793106,16.5,2242.01,0.0,19.327672413793106,0.0,159,74,833.0,1174,92,35
17550,3,42,59.8,0.85,6.360952380952382,3.825,267.16,0.0,6.360952380952382,0.0,188,45,28.666666666666668,59,42,35
15655,2,37,25.5,-25.5,13.819459459459459,15.0,511.32,0.08823529411764706,16.494193548387095,-0.0965149026050223,224,10,159.5,324,34,35
14286,5,285,70.80000000000001,-13.5,16.12564912280702,15.0,4595.81,0.017857142857142856,16.712036363636365,-0.007167398130035836,14,219,861.2,1998,220,35
16188,4,67,39.599999999999994,4.5600000000000005,14.654626865671641,15.0,981.86,0.0,14.654626865671641,0.0,35,198,195.5,368,65,35
12656,8,130,254.99999999999997,-38.25,30.636307692307692,19.95,3982.72,0.031746031746031744,32.64524590163934,-0.017186746745942474,8,225,213.5,607,88,13
15214,7,98,30.0,3.8,15.639591836734695,15.45,1532.68,0.0,15.639591836734695,0.0,1,232,157.42857142857142,402,97,35
17574,1,8,35.7,15.0,23.20625,23.0,185.65,0.0,23.20625,0.0,233,0,77.0,77,8,35
15737,12,81,41.6,-17.0,13.8420987654321,15.299999999999999,1121.21,0.125,17.79698412698413,-0.07483879023554908,5,228,48.666666666666664,286,60,35
18080,2,2,841.4999999999999,390.0,615.75,615.75,1231.5,0.0,615.75,0.0,9,223,321.0,330,2,35
14311,2,27,23.6,-19.9,8.507777777777777,13.52,229.71,0.35,17.67,-0.3506595272299856,215,17,62.5,146,20,35
14339,4,18,61.199999999999996,-9.959999999999999,16.106111111111108,17.55,289.90999999999997,0.2857142857142857,28.990999999999996,-0.06764168190127971,225,8,37.5,168,14,35
12982,2,34,23.4,-7.25,11.094117647058823,14.52,377.2,0.21428571428571427,17.145454545454545,-0.03536585365853659,230,2,139.0,288,28,35
12701,2,53,36.0,3.3600000000000003,15.051132075471699,14.850000000000001,797.71,0.0,15.051132075471699,0.0,70,162,339.0,432,50,14
12596,2,27,112.0,3.3600000000000003,22.898888888888887,17.700000000000003,618.27,0.0,22.898888888888887,0.0,42,190,237.0,318,25,30
14273,4,29,41.6,10.5,19.309310344827587,19.8,559.97,0.0,19.309310344827587,0.0,42,190,66.0,87,22,35
12363,2,23,69.36,13.200000000000001,24.0,17.4,552.0,0.0,24.0,0.0,100,132,204.0,282,23,36
13549,8,52,45.0,-2.08,17.61769230769231,17.700000000000003,916.12,0.0196078431372549,18.322400000000002,-0.002270444919879492,16,216,57.125,134,36,35
15414,3,39,59.400000000000006,2.5,19.86923076923077,17.700000000000003,774.9000000000001,0.0,19.86923076923077,0.0,0,232,147.66666666666666,238,37,35
13203,4,57,39.95,4.5600000000000005,15.253684210526316,14.040000000000001,869.46,0.0,15.253684210526316,0.0,0,232,200.0,330,56,35
14628,2,24,70.80000000000001,10.08,27.998333333333335,19.065,671.96,0.0,27.998333333333335,0.0,82,151,136.0,166,22,35
14326,2,9,60.0,-17.0,18.538888888888888,17.0,166.85,0.125,23.835714285714285,-0.10188792328438717,225,7,49.5,103,8,35
15935,2,12,308.82,5.04,34.73833333333334,10.02,416.86,0.0,34.73833333333334,0.0,230,2,57.5,114,12,35
13655,2,56,39.8,3.61,16.66017857142857,16.5,932.97,0.0,16.66017857142857,0.0,105,127,302.5,490,52,35
12910,8,75,102.0,8.4,41.00053333333333,33.0,3075.04,0.0,41.00053333333333,0.0,14,218,211.5,502,48,35
13577,5,85,99.0,-20.8,19.50941176470588,19.5,1658.3,0.024096385542168676,20.47283950617284,-0.017668696858228305,16,216,154.2,260,61,35
15251,15,121,348.0,-42.550000000000004,85.34801652892563,79.19999999999999,10327.11,0.09009009009009009,102.24861386138615,-0.015287916948691355,0,232,405.6,1918,97,35
14111,5,11,153.0,-4.25,62.6,75.0,688.6,0.1,76.51111111111112,-0.006171943072901539,5,227,91.4,256,10,35
17160,6,229,33.0,5.04,15.362576419213974,15.6,3518.03,0.0,15.362576419213974,0.0,22,210,476.0,569,111,35
16172,5,69,59.400000000000006,5.04,16.524782608695652,13.52,1140.21,0.0,16.524782608695652,0.0,86,146,157.4,232,52,35
17972,1,31,15.95,0.85,4.388387096774193,3.75,136.04,0.0,4.388387096774193,0.0,232,0,37.0,37,30,35
12463,7,88,36.0,-19.799999999999997,14.813977272727273,15.0,1303.63,0.060240963855421686,16.71320512820513,-0.031565704992981135,37,195,108.14285714285714,220,65,3
14844,4,130,358.0,6.72,24.537,15.0,3189.81,0.0,24.537,0.0,54,177,458.25,582,87,35
17278,1,15,39.95,5.04,16.402666666666665,17.4,246.04,0.0,16.402666666666665,0.0,232,0,179.0,179,15,35
15212,2,7,39.8,-9.95,12.707142857142856,15.299999999999999,88.94999999999999,0.4,29.649999999999995,-0.14446318156267568,230,1,16.5,36,5,35
16729,26,668,67.6,-125.0,10.593233532934132,8.5,7076.28,0.012121212121212121,10.85319018404908,-0.02312514485011899,26,205,221.8846153846154,814,234,35
14998,2,75,43.8,0.42,5.7316,3.32,429.87,0.0,5.7316,0.0,161,71,135.0,165,70,35
13484,1,8,67.5,15.9,39.225,31.8,313.8,0.0,39.225,0.0,232,0,44.0,44,8,35
16697,1,21,12.75,0.95,5.369047619047619,4.5,112.75,0.0,5.369047619047619,0.0,232,0,27.0,27,20,35
14931,5,37,293.0,-293.0,20.710270270270268,17.0,766.28,0.027777777777777776,21.893714285714285,-0.3823667588870909,13,217,71.2,181,27,6
18236,6,49,44.550000000000004,6.8,18.004897959183673,17.34,882.24,0.0,18.004897959183673,0.0,20,210,67.16666666666667,110,42,35
13740,1,23,31.8,5.04,15.25,17.4,350.75,0.0,15.25,0.0,231,0,425.0,425,23,35
16454,3,3,5.9,-15.05,-2.716666666666667,1.0,-8.15,0.5,-8.15,1.8466257668711656,35,196,0.6666666666666666,2,1,35
15230,2,23,59.400000000000006,10.2,18.678260869565218,15.299999999999999,429.6,0.0,18.678260869565218,0.0,230,1,175.5,339,23,35
15134,8,73,53.1,7.08,19.013561643835615,17.700000000000003,1387.99,0.0,19.013561643835615,0.0,5,225,110.875,228,44,35
16309,3,44,89.25,-9.95,15.606136363636363,15.149999999999999,686.67,0.047619047619047616,17.16675,-0.028980441842515327,82,149,155.0,304,39,35
13544,2,87,13.52,0.29,3.349540229885058,2.5,291.41,0.0,3.349540229885058,0.0,30,200,63.5,75,76,35
14262,7,123,85.92,7.9,18.80918699186992,15.0,2313.53,0.0,18.80918699186992,0.0,8,222,199.57142857142858,274,77,35
13134,7,105,61.199999999999996,-25.5,16.577428571428573,16.5,1740.63,0.07142857142857142,19.1278021978022,-0.03042002033746402,63,167,149.14285714285714,729,94,35
17589,4,253,74.25,0.39,9.502648221343874,6.8,2404.17,0.0,9.502648221343874,0.0,51,180,407.75,489,172,35
16097,1,10,30.0,14.95,18.505,17.45,185.04999999999998,0.0,18.505,0.0,231,0,87.0,87,10,35
13122,2,55,30.599999999999998,5.04,16.77072727272727,17.700000000000003,922.39,0.0,16.77072727272727,0.0,85,146,292.5,537,54,35
16966,9,28,312.0,-3.25,62.95249999999999,50.94,1762.6699999999998,0.12,80.12136363636363,-0.0036875875802050303,6,224,189.11111111111111,528,8,35
17746,2,8,31.6,-7.5,12.35,13.8,98.8,0.3333333333333333,24.7,-0.11589068825910931,225,5,13.0,29,6,35
16175,4,58,35.7,9.899999999999999,17.889482758620687,15.9,1037.59,0.0,17.889482758620687,0.0,85,145,133.25,164,45,35
14834,8,70,128.88,-8.5,24.262142857142855,19.799999999999997,1698.35,0.04477611940298507,26.53671875,-0.01292430888803839,8,222,91.375,196,43,35
16348,7,235,50.0,0.39,6.252978723404255,3.3,1469.45,0.0,6.252978723404255,0.0,23,207,117.0,171,157,35
15147,2,29,87.6,-14.850000000000001,20.98793103448276,19.799999999999997,608.65,0.03571428571428571,22.54259259259259,-0.024398258440811636,209,21,181.5,366,28,35
16131,6,78,135.0,6.959999999999999,44.95564102564102,38.879999999999995,3506.54,0.0,44.95564102564102,0.0,42,188,300.3333333333333,540,55,35
15813,2,40,175.2,9.959999999999999,32.59775,17.0,1303.9099999999999,0.0,32.59775,0.0,198,31,301.5,369,40,35
17058,3,62,41.7,10.4,19.030483870967743,17.0,1179.89,0.0,19.030483870967743,0.0,72,158,197.33333333333334,351,51,35
17704,2,31,99.0,4.5600000000000005,28.554516129032258,19.5,885.19,0.0,28.554516129032258,0.0,159,71,171.5,175,27,35
16933,3,23,31.8,-8.5,9.044782608695652,8.850000000000001,208.03,0.15,12.237058823529411,-0.08027688314185454,226,4,40.666666666666664,127,19,35
13772,3,177,74.25,0.39,6.396214689265538,4.95,1132.13,0.0,6.396214689265538,0.0,24,205,182.0,237,141,35
16249,5,69,99.0,9.899999999999999,26.08797101449275,17.4,1800.07,0.0,26.08797101449275,0.0,43,186,190.0,441,67,35
14198,6,42,40.8,-19.8,15.992857142857144,15.9,671.7,0.07692307692307693,18.658333333333335,-0.04421616793211255,9,221,47.333333333333336,104,35,35
13989,2,41,145.0,10.2,30.88,15.8,1266.08,0.0,30.88,0.0,56,173,656.5,869,33,35
17930,5,39,201.6,7.4399999999999995,44.62769230769231,19.799999999999997,1740.48,0.0,44.62769230769231,0.0,26,203,318.8,536,26,35
14154,2,52,195.0,10.08,25.87730769230769,17.4,1345.62,0.0,25.87730769230769,0.0,230,0,232.5,351,52,35
14482,6,144,179.0,0.21,14.362152777777778,6.959999999999999,2068.15,0.0,14.362152777777778,0.0,9,220,274.3333333333333,498,110,35
14163,4,52,297.0,2.8499999999999996,47.036730769230765,31.8,2445.91,0.0,47.036730769230765,0.0,78,151,223.25,308,36,35
14105,2,76,53.550000000000004,-2.95,16.58328947368421,15.299999999999999,1260.33,0.02702702702702703,17.504583333333333,-0.004681313624209533,76,153,399.0,800,74,35
17601,1,9,30.0,2.1,12.889999999999999,9.899999999999999,116.00999999999999,0.0,12.889999999999999,0.0,229,0,103.0,103,9,35
17142,1,15,195.0,16.5,38.6,19.799999999999997,579.0,0.0,38.6,0.0,229,0,81.0,81,15,35
13811,4,14,222.75,-222.75,42.267857142857146,41.25,591.75,0.07692307692307693,49.3125,-0.376425855513308,174,55,16.75,38,7,14
12457,12,68,196.35,-196.35,28.20264705882353,19.799999999999997,1917.78,0.07936507936507936,33.0651724137931,-0.23227377488554474,49,180,57.916666666666664,376,53,32
12457,12,68,196.35,-196.35,28.20264705882353,19.799999999999997,1917.78,0.07936507936507936,33.0651724137931,-0.23227377488554474,49,180,57.916666666666664,376,53,7
15135,2,10,19.5,-11.9,12.715,15.0,127.15,0.1111111111111111,15.89375,-0.09359024773889107,224,5,20.5,43,9,35
16806,4,103,39.599999999999994,0.39,7.781456310679611,4.2,801.49,0.0,7.781456310679611,0.0,94,135,94.5,119,68,35
13952,3,138,70.80000000000001,-4.9799999999999995,23.52239855072464,19.23,3246.091,0.0072992700729927005,23.868316176470586,-0.001534152924240263,201,27,475.0,886,120,35
13120,1,1,30.599999999999998,30.599999999999998,30.599999999999998,30.599999999999998,30.599999999999998,0.0,30.599999999999998,0.0,229,0,12.0,12,1,35
12769,1,32,175.2,15.0,35.7375,19.65,1143.6,0.0,35.7375,0.0,229,0,356.0,356,32,4
13516,3,44,180.0,9.959999999999999,31.5775,16.15,1389.41,0.0,31.5775,0.0,12,217,328.3333333333333,665,43,35
14323,4,41,35.400000000000006,-17.700000000000003,14.006341463414634,16.5,574.26,0.1388888888888889,18.524516129032257,-0.053634242329258536,105,123,85.0,222,32,35
18079,4,127,177.60000000000002,0.85,28.75566929133858,13.200000000000001,3651.97,0.0,28.75566929133858,0.0,36,193,1858.0,3843,99,35
12639,1,22,120.0,7.800000000000001,22.095454545454547,16.2,486.1,0.0,22.095454545454547,0.0,229,0,201.0,201,22,31
14700,3,115,63.6,0.85,19.437391304347827,15.299999999999999,2235.3,0.0,19.437391304347827,0.0,23,206,447.3333333333333,537,80,35
15027,6,37,150.0,-12.75,28.431081081081082,19.799999999999997,1051.95,0.05714285714285714,31.87727272727273,-0.013498740434431293,21,207,93.83333333333333,264,30,35
17367,1,34,17.4,0.85,4.952941176470588,3.35,168.4,0.0,4.952941176470588,0.0,229,0,150.0,150,33,35
18213,1,15,25.200000000000003,10.2,15.498666666666669,15.0,232.48000000000002,0.0,15.498666666666669,0.0,227,0,232.0,232,15,35
17029,2,2,358.0,358.0,358.0,358.0,716.0,0.0,358.0,0.0,101,126,200.0,200,1,35
13220,4,21,166.8,0.85,39.01380952380953,19.8,819.2900000000001,0.0,39.01380952380953,0.0,69,158,49.0,96,18,35
15985,3,38,122.39999999999999,-105.0,27.300526315789476,23.400000000000002,1037.42,0.02702702702702703,28.817222222222224,-0.10121262362399028,114,113,278.6666666666667,878,29,35
16193,1,19,25.200000000000003,5.04,16.55,17.34,314.45,0.0,16.55,0.0,227,0,219.0,219,19,35
15172,4,84,40.8,5.04,14.85654761904762,15.0,1247.95,0.0,14.85654761904762,0.0,61,166,306.25,387,82,35
13692,5,55,118.80000000000001,-14.95,26.67036363636364,10.5,1466.8700000000001,0.03773584905660377,28.7621568627451,-0.014622972724235957,15,211,244.8,734,48,35
15745,5,63,59.400000000000006,-8.850000000000001,17.233968253968253,17.4,1085.74,0.016129032258064516,17.799016393442624,-0.008151122736566766,10,217,83.6,127,57,35
