StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,max_order_gap,min_order_gap
22498,94,226,12,1,2.404255319148936,2.0,1344.7,71.4,5.95,14.30531914893617,11.9,68,9,1.3823529411764706,1.0,21,0
84725,18,41,15,1,2.2777777777777777,1.0,39.65,11.25,0.75,2.2027777777777775,1.65,16,2,1.125,1.0,121,0
37479P,23,130,18,1,5.6521739130434785,6.0,57.18,7.0200000000000005,0.39,2.486086956521739,2.34,15,7,1.5333333333333334,1.0,78,0
21534,135,305,12,-3,2.259259259259259,2.0,1484.5500000000002,51.0,-14.850000000000001,10.996666666666668,9.9,92,9,1.4673913043478262,1.0,26,0
22515,61,232,36,-2,3.80327868852459,2.0,478.20000000000005,66.60000000000001,-4.2,7.839344262295083,4.2,52,4,1.1730769230769231,1.0,48,0
22518,57,333,36,1,5.842105263157895,3.0,663.3000000000001,66.60000000000001,2.1,11.63684210526316,6.300000000000001,44,5,1.2954545454545454,1.0,15,0
22101,24,507,324,-324,21.125,6.0,492.66,126.36,-126.36,20.5275,12.600000000000001,20,3,1.2,1.0,61,0
22545,44,926,240,-1,21.045454545454547,5.0,359.90999999999997,86.39999999999999,-0.42,8.179772727272727,2.505,36,5,1.2222222222222223,1.0,30,0
17038,19,1501,200,1,79.0,100.0,138.1,14.000000000000002,0.1,7.268421052631578,10.0,18,2,1.0555555555555556,1.0,45,0
21012,68,445,64,-3,6.544117647058823,6.0,903.34,108.16,-6.300000000000001,13.284411764705883,12.600000000000001,56,4,1.2142857142857142,1.0,54,0
84912B,49,149,10,1,3.0408163265306123,3.0,558.75,37.5,3.75,11.403061224489797,11.25,32,5,1.53125,1.0,27,0
84388,6,24,10,1,4.0,3.0,13.14,3.9000000000000004,1.65,2.19,1.8,6,1,1.0,1.0,70,0
17084J,8,225,50,25,28.125,25.0,47.25,10.5,5.25,5.90625,5.25,8,1,1.0,1.0,86,0
84968D,30,59,10,-1,1.9666666666666666,1.0,776.67,127.5,-12.75,25.889,12.75,25,2,1.2,1.0,86,0
22613,111,1437,192,-10,12.945945945945946,4.0,1107.03,138.24,-8.5,9.973243243243243,3.4,78,11,1.4230769230769231,1.0,20,0
22211,126,724,48,-48,5.746031746031746,3.0,729.6499999999999,79.19999999999999,-69.6,5.790873015873014,3.3,96,6,1.3125,1.0,31,0
22903,31,147,40,1,4.741935483870968,3.0,419.93,118.0,2.46,13.546129032258065,7.38,20,9,1.55,1.0,101,0
22026,101,1548,72,-12,15.326732673267326,12.0,637.2,25.919999999999998,-5.04,6.308910891089109,5.04,71,8,1.4225352112676057,1.0,22,0
20839,46,430,24,1,9.347826086956522,12.0,393.14,20.4,0.85,8.546521739130435,10.2,41,3,1.1219512195121952,1.0,92,0
37340,63,2029,144,-2,32.20634920634921,48.0,798.67,56.160000000000004,-0.78,12.677301587301587,18.72,56,3,1.125,1.0,66,0
21171,60,424,96,1,7.066666666666666,2.0,566.8,120.0,1.45,9.446666666666665,2.9,43,7,1.3953488372093024,1.0,21,0
85232D,53,169,24,-3,3.188679245283019,3.0,802.95,102.0,-14.850000000000001,15.15,14.850000000000001,43,4,1.2325581395348837,1.0,91,0
21773,59,920,192,1,15.59322033898305,12.0,693.52,101.76,1.25,11.75457627118644,10.08,50,4,1.18,1.0,57,0
21689,21,86,10,1,4.095238095238095,4.0,322.5,37.5,3.75,15.357142857142858,15.0,20,2,1.05,1.0,74,0
84247E,27,72,12,-11,2.6666666666666665,1.0,212.40000000000003,35.400000000000006,-32.45,7.866666666666668,2.95,23,2,1.173913043478261,1.0,212,0
20762,50,100,8,1,2.0,1.0,378.71,30.0,3.75,7.574199999999999,3.75,42,3,1.1904761904761905,1.0,52,0
85170B,24,178,72,-1,7.416666666666667,2.0,193.8,61.199999999999996,-2.1,8.075000000000001,4.2,14,4,1.7142857142857142,1.0,55,0
84596J,27,469,96,1,17.37037037037037,8.0,205.28,40.32,0.42,7.602962962962963,3.36,21,3,1.2857142857142858,1.0,72,0
85170A,1,1,1,1,1.0,1.0,2.1,2.1,2.1,2.1,2.1,1,1,1.0,1.0,0,0
85059,81,280,16,-5,3.45679012345679,2.0,741.21,30.0,-18.75,9.15074074074074,7.5,62,4,1.3064516129032258,1.0,23,0
84497,7,13,6,1,1.8571428571428572,1.0,48.75,22.5,3.75,6.964285714285714,3.75,7,1,1.0,1.0,142,0
85026B,8,73,20,3,9.125,10.0,62.05,17.0,2.55,7.75625,8.5,8,1,1.0,1.0,141,0
90175D,2,3,2,1,1.5,1.5,26.849999999999998,17.9,8.95,13.424999999999999,13.424999999999999,2,1,1.0,1.0,124,0
82001S,108,1495,144,-4,13.842592592592593,4.0,5171.92,488.16,-15.0,47.88814814814815,15.0,49,15,2.204081632653061,1.0,23,0
22495,56,144,6,-6,2.5714285714285716,2.0,424.80000000000007,17.700000000000003,-17.700000000000003,7.585714285714287,5.9,50,2,1.12,1.0,36,0
85176,72,599,48,-1,8.319444444444445,10.0,516.9499999999999,40.8,-0.85,7.17986111111111,8.5,49,8,1.469387755102041,1.0,21,0
90212B,1,3,3,3,3.0,3.0,11.25,11.25,11.25,11.25,11.25,1,1,1.0,1.0,0,0
90212C,2,6,3,3,3.0,3.0,22.5,11.25,11.25,11.25,11.25,2,1,1.0,1.0,272,0
22708,96,2650,200,-25,27.604166666666668,25.0,1097.0,68.0,-10.5,11.427083333333334,10.5,76,6,1.263157894736842,1.0,23,0
22048,32,925,200,-25,28.90625,25.0,372.5,68.0,-10.5,11.640625,10.5,31,2,1.032258064516129,1.0,36,0
22057,47,360,60,-36,7.659574468085107,4.0,516.96,75.0,-53.64,10.999148936170213,5.96,34,8,1.3823529411764706,1.0,52,0
37447,80,716,48,-5,8.95,12.0,1045.24,60.0,-7.45,13.0655,17.88,50,7,1.6,1.0,35,0
22930,144,934,96,-96,6.486111111111111,6.0,2286.02,201.60000000000002,-201.60000000000002,15.87513888888889,15.299999999999999,117,4,1.2307692307692308,1.0,21,0
22931,110,779,144,1,7.081818181818182,3.0,1840.36,302.40000000000003,2.55,16.730545454545453,7.6499999999999995,94,4,1.1702127659574468,1.0,28,0
22932,63,736,144,-96,11.682539682539682,3.0,1647.3000000000002,302.40000000000003,-201.60000000000002,26.14761904761905,7.6499999999999995,51,4,1.2352941176470589,1.0,30,0
22937,141,915,56,-7,6.48936170212766,6.0,2356.48,142.79999999999998,-17.849999999999998,16.712624113475176,15.299999999999999,122,3,1.1557377049180328,1.0,21,0
22710,98,4325,600,-25,44.13265306122449,25.0,1700.5,216.0,-10.5,17.352040816326532,10.5,77,5,1.2727272727272727,1.0,18,0
22051,40,1000,25,25,25.0,25.0,420.0,10.5,10.5,10.5,10.5,36,2,1.1111111111111112,1.0,45,0
22936,35,182,72,-72,5.2,2.0,555.88,198.0,-198.0,15.882285714285715,6.63,29,3,1.206896551724138,1.0,70,0
22935,52,597,72,-72,11.48076923076923,6.0,1753.25,198.0,-198.0,33.71634615384615,19.5,45,4,1.1555555555555554,1.0,26,0
22789,128,820,36,-1,6.40625,4.0,1568.56,59.4,-1.95,12.254375,7.8,100,4,1.28,1.0,25,0
21275,11,5,2,-4,0.45454545454545453,1.0,92.75,33.9,-59.8,8.431818181818182,16.95,10,2,1.1,1.0,175,0
85068,1,-1,-1,-1,-1.0,-1.0,-7.95,-7.95,-7.95,-7.95,-7.95,1,1,1.0,1.0,0,0
20716,35,314,100,1,8.971428571428572,4.0,373.5,106.0,1.25,10.67142857142857,5.0,31,2,1.1290322580645162,1.0,24,0
22167,62,115,24,-2,1.8548387096774193,1.0,990.3,94.80000000000001,-19.9,15.97258064516129,9.95,40,5,1.55,1.0,52,0
47348A,15,97,24,1,6.466666666666667,4.0,50.31,11.7,0.39,3.354,1.95,11,4,1.3636363636363635,1.0,91,0
90214C,5,26,12,1,5.2,6.0,32.5,15.0,1.25,6.5,7.5,3,2,1.6666666666666667,2.0,160,0
90214B,1,1,1,1,1.0,1.0,1.25,1.25,1.25,1.25,1.25,1,1,1.0,1.0,0,0
90214K,9,22,6,1,2.4444444444444446,1.0,27.5,7.5,1.25,3.0555555555555554,1.25,3,7,3.0,1.0,130,0
20735,28,152,100,1,5.428571428571429,1.5,116.2,72.0,0.85,4.15,1.275,11,15,2.5454545454545454,1.0,54,0
85039C,13,221,96,-1,17.0,2.0,128.29,40.32,-1.65,9.868461538461538,3.3,10,4,1.3,1.0,99,0
22448,28,148,18,1,5.285714285714286,6.0,502.36,60.300000000000004,3.35,17.94142857142857,20.1,25,2,1.12,1.0,56,0
20996,176,2872,192,1,16.318181818181817,10.0,613.5400000000001,36.480000000000004,0.19,3.4860227272727276,2.4899999999999998,115,16,1.5304347826086957,1.0,21,0
21686,19,32,10,-1,1.6842105263157894,1.0,1228.4,349.5,-39.95,64.65263157894738,39.95,6,9,3.1666666666666665,2.0,52,0
85024C,10,11,2,-1,1.1,1.0,18.15,3.3,-1.65,1.815,1.65,9,2,1.1111111111111112,1.0,197,0
71038,51,234,24,-4,4.588235294117647,3.0,1217.7,111.60000000000001,-21.8,23.876470588235296,16.35,34,5,1.5,1.0,51,0
84613C,1,1,1,1,1.0,1.0,4.65,4.65,4.65,4.65,4.65,1,1,1.0,1.0,0,0
84828,114,925,96,1,8.114035087719298,3.5,1151.32,120.0,1.25,10.099298245614035,5.0,81,5,1.4074074074074074,1.0,28,0
84910A,6,10,2,1,1.6666666666666667,2.0,59.5,11.9,5.95,9.916666666666666,11.9,6,1,1.0,1.0,97,0
20763,24,70,16,1,2.9166666666666665,1.0,186.21,20.0,3.75,7.75875,3.75,23,2,1.0434782608695652,1.0,57,0
21201,75,1162,144,-1,15.493333333333334,6.0,2639.1,302.40000000000003,-2.55,35.187999999999995,15.299999999999999,43,7,1.744186046511628,1.0,18,0
21246,41,173,24,-1,4.219512195121951,3.0,839.5500000000001,102.0,-4.95,20.476829268292686,14.850000000000001,33,3,1.2424242424242424,1.0,33,0
21376,12,27,4,1,2.25,2.0,147.15,21.8,5.45,12.262500000000001,10.9,12,1,1.0,1.0,120,0
21375,9,19,4,1,2.111111111111111,2.0,103.55000000000001,21.8,5.45,11.505555555555556,10.9,8,2,1.125,1.0,86,0
21205,54,188,12,-12,3.4814814814814814,2.0,479.4,30.599999999999998,-30.599999999999998,8.877777777777778,5.1,43,4,1.255813953488372,1.0,40,0
20618,27,67,12,1,2.4814814814814814,1.0,135.78,25.200000000000003,2.1,5.028888888888889,2.1,19,5,1.4210526315789473,1.0,64,0
21896,95,944,432,-2,9.936842105263159,2.0,2148.75,1036.8,-4.2,22.61842105263158,4.2,80,4,1.1875,1.0,39,0
16202E,4,14,10,-1,3.5,2.5,1.9500000000000002,5.0,-5.55,0.48750000000000004,1.25,4,1,1.0,1.0,117,0
22265,55,514,48,1,9.345454545454546,5.0,334.1,31.200000000000003,0.65,6.074545454545455,3.25,42,3,1.3095238095238095,1.0,63,0
47420,17,200,48,1,11.764705882352942,2.0,38.0,9.120000000000001,0.19,2.235294117647059,0.38,10,3,1.7,1.5,80,0
22510,31,182,40,1,5.870967741935484,4.0,382.5,50.0,3.75,12.338709677419354,10.0,25,3,1.24,1.0,91,0
48116,141,1409,400,-2,9.99290780141844,2.0,7971.32,1832.0,-15.9,56.534184397163116,15.9,86,12,1.6395348837209303,1.0,22,0
72709,7,44,9,1,6.285714285714286,9.0,37.4,7.6499999999999995,0.85,5.3428571428571425,7.6499999999999995,4,3,1.75,1.5,128,0
72132,12,28,6,1,2.3333333333333335,2.0,54.599999999999994,11.7,1.95,4.55,3.9,9,3,1.3333333333333333,1.0,175,0
85118,8,129,48,-7,16.125,11.5,119.49000000000001,45.0,-8.75,14.936250000000001,14.375,5,2,1.6,2.0,29,0
35968,18,145,13,1,8.055555555555555,12.0,52.760000000000005,4.5600000000000005,0.38,2.9311111111111114,3.58,14,2,1.2857142857142858,1.0,182,0
22063,84,339,42,-2,4.035714285714286,2.0,954.45,107.1,-5.9,11.3625,5.9,48,8,1.75,1.0,29,0
90184B,10,19,5,1,1.9,1.0,170.04999999999998,44.75,8.95,17.005,8.95,10,1,1.0,1.0,133,0
90184A,4,8,5,1,2.0,1.0,71.6,44.75,8.95,17.9,8.95,4,1,1.0,1.0,214,0
84415B,2,6,4,2,3.0,3.0,12.5,7.5,5.0,6.25,6.25,2,1,1.0,1.0,182,0
20906,2,3,2,1,1.5,1.5,8.850000000000001,5.9,2.95,4.425000000000001,4.425000000000001,2,1,1.0,1.0,116,0
20703,4,-6,1,-3,-1.5,-2.0,-25.5,4.25,-12.75,-6.375,-8.5,3,2,1.3333333333333333,1.0,127,0
90173,3,16,8,4,5.333333333333333,4.0,60.0,30.0,15.0,20.0,15.0,3,1,1.0,1.0,147,0
22513,39,78,4,1,2.0,1.0,337.02,15.0,3.75,8.641538461538461,7.46,25,9,1.56,1.0,68,0
71496A,5,114,48,1,22.8,12.0,61.86000000000001,25.44,0.53,12.372000000000002,7.800000000000001,5,1,1.0,1.0,140,0
71495B,5,160,48,4,32.0,48.0,58.56,17.28,1.68,11.712,17.28,4,2,1.25,1.0,174,0
78124,18,191,24,1,10.61111111111111,6.0,247.75,30.0,1.25,13.76388888888889,7.5,16,2,1.125,1.0,161,0
37500,78,328,24,-1,4.205128205128205,2.0,1911.28,118.80000000000001,-9.95,24.503589743589743,15.715,50,10,1.56,1.0,44,0
22166,17,23,5,-2,1.3529411764705883,1.0,182.85,39.75,-15.9,10.755882352941176,7.95,12,3,1.4166666666666667,1.0,59,0
22145,1,30,30,30,30.0,30.0,63.0,63.0,63.0,63.0,63.0,1,1,1.0,1.0,0,0
22163,52,589,48,-24,11.326923076923077,6.0,551.71,37.92,-18.96,10.609807692307694,9.165000000000001,40,4,1.3,1.0,56,0
20761,51,106,8,1,2.0784313725490198,1.0,404.92,30.0,3.75,7.939607843137256,3.75,44,3,1.1590909090909092,1.0,32,0
22138,856,4462,416,-6,5.212616822429907,3.0,21446.4,2121.6,-29.700000000000003,25.054205607476636,14.850000000000001,573,24,1.493891797556719,1.0,12,0
85230G,25,960,144,-48,38.4,24.0,236.15999999999997,30.24,-13.919999999999998,9.446399999999999,6.959999999999999,19,5,1.3157894736842106,1.0,38,0
35833P,12,37,12,1,3.0833333333333335,1.0,46.25,15.0,1.25,3.8541666666666665,1.25,8,3,1.5,1.0,205,0
71215,2,11,10,1,5.5,5.5,4.62,4.2,0.42,2.31,2.31,2,1,1.0,1.0,169,0
20886,80,447,100,-6,5.5875,4.0,841.65,165.0,-11.7,10.520624999999999,7.8,56,12,1.4285714285714286,1.0,18,0
20695,4,5,2,1,1.25,1.0,21.25,8.5,4.25,5.3125,4.25,4,1,1.0,1.0,180,0
20892,1,1,1,1,1.0,1.0,12.75,12.75,12.75,12.75,12.75,1,1,1.0,1.0,0,0
22324,29,227,48,1,7.827586206896552,4.0,452.22999999999996,79.19999999999999,1.95,15.594137931034481,11.7,20,6,1.45,1.0,72,0
22820,46,747,192,-2,16.23913043478261,12.0,485.73,124.80000000000001,-1.3,10.559347826086958,7.800000000000001,42,3,1.0952380952380953,1.0,24,0
16168M,19,305,28,3,16.05263157894737,24.0,128.1,11.76,1.26,6.742105263157894,10.08,18,2,1.0555555555555556,1.0,59,0
84952A,6,38,18,1,6.333333333333333,6.0,146.21,67.5,3.75,24.368333333333336,22.5,6,1,1.0,1.0,281,0
21846,23,58,25,-12,2.5217391304347827,1.0,296.32,106.25,-59.400000000000006,12.883478260869564,8.29,12,5,1.9166666666666667,1.0,73,0
84706D,3,6,2,2,2.0,2.0,25.7,17.9,3.9,8.566666666666666,3.9,3,1,1.0,1.0,162,0
22828,7,10,2,1,1.4285714285714286,1.0,1530.0,290.0,165.0,218.57142857142858,165.0,7,1,1.0,1.0,115,0
21066,42,675,432,-12,16.071428571428573,4.5,641.37,345.6,-15.0,15.270714285714286,5.625,32,4,1.3125,1.0,44,0
21281,6,35,16,1,5.833333333333333,4.5,89.24999999999999,40.8,2.55,14.874999999999998,11.475,6,1,1.0,1.0,204,0
22703,29,97,30,1,3.3448275862068964,1.0,207.53,72.0,1.63,7.1562068965517245,2.1,21,7,1.380952380952381,1.0,48,0
21684,36,752,360,1,20.88888888888889,12.0,565.21,230.4,0.85,15.700277777777778,10.2,27,4,1.3333333333333333,1.0,52,0
84247L,8,108,24,12,13.5,12.0,45.36,10.08,5.04,5.67,5.04,8,1,1.0,1.0,76,0
85170C,29,252,72,1,8.689655172413794,6.0,366.23,61.199999999999996,2.1,12.628620689655174,12.600000000000001,26,3,1.1153846153846154,1.0,53,0
22516,44,171,36,1,3.8863636363636362,2.0,350.1,66.60000000000001,2.1,7.956818181818182,4.2,35,5,1.2571428571428571,1.0,104,0
22523,119,820,96,-12,6.890756302521009,4.0,697.0,81.6,-10.2,5.857142857142857,3.4,98,5,1.2142857142857142,1.0,26,0
22521,100,607,24,1,6.07,3.0,515.9499999999999,20.4,0.85,5.1594999999999995,2.55,81,5,1.2345679012345678,1.0,22,0
22698,600,5004,240,-48,8.34,6.0,13824.6,612.0,-122.39999999999999,23.041,17.700000000000003,314,33,1.910828025477707,1.0,52,0
85053,239,1381,48,-4,5.7782426778242675,6.0,2766.75,81.12,-8.4,11.576359832635983,12.600000000000001,149,14,1.604026845637584,1.0,20,0
84875B,15,125,24,1,8.333333333333334,2.0,168.75,30.0,1.25,11.25,3.75,14,2,1.0714285714285714,1.0,107,0
84876D,13,125,24,1,9.615384615384615,4.0,191.25,30.0,1.25,14.711538461538462,15.0,12,2,1.0833333333333333,1.0,68,0
90211B,3,2,2,-2,0.6666666666666666,2.0,11.9,11.9,-11.9,3.966666666666667,11.9,2,2,1.5,1.5,318,0
84192,26,110,12,1,4.230769230769231,3.0,137.5,15.0,1.25,5.288461538461538,3.75,18,7,1.4444444444444444,1.0,84,0
21628,17,41,13,-2,2.411764705882353,1.0,575.55,165.75,-29.9,33.85588235294117,14.95,13,3,1.3076923076923077,1.0,86,0
22254,39,570,192,1,14.615384615384615,12.0,676.02,203.52,1.25,17.333846153846153,15.0,31,8,1.2580645161290323,1.0,36,0
21615,101,826,120,1,8.178217821782178,4.0,1172.5,150.0,1.25,11.608910891089108,7.5,84,4,1.2023809523809523,1.0,63,0
22236,99,263,24,-24,2.6565656565656566,2.0,3115.6499999999996,262.79999999999995,-262.79999999999995,31.47121212121212,25.5,67,6,1.4776119402985075,1.0,22,0
22933,93,719,144,-144,7.731182795698925,6.0,1931.4500000000003,306.0,-302.40000000000003,20.768279569892478,17.700000000000003,81,3,1.1481481481481481,1.0,118,0
85107,28,195,24,1,6.964285714285714,4.0,435.33,40.56,2.55,15.5475,10.2,20,4,1.4,1.0,103,0
22741,153,7989,576,-48,52.21568627450981,48.0,6722.789999999999,414.71999999999997,-40.8,43.93980392156862,40.8,105,9,1.457142857142857,1.0,20,0
21051,21,95,24,1,4.523809523809524,3.0,199.50000000000003,50.400000000000006,2.1,9.500000000000002,6.300000000000001,20,2,1.05,1.0,116,0
21382,96,1034,120,-8,10.770833333333334,4.0,1156.1000000000001,90.0,-6.0,12.042708333333335,9.0,63,6,1.5238095238095237,1.0,35,0
44234,21,639,432,-2,30.428571428571427,4.0,119.78999999999999,77.75999999999999,-0.42,5.704285714285714,0.84,15,3,1.4,1.0,57,0
44235,13,535,432,1,41.15384615384615,5.0,198.77999999999997,155.51999999999998,0.42,15.290769230769229,2.1,9,3,1.4444444444444444,1.0,62,0
75131,13,488,392,1,37.53846153846154,3.0,522.5600000000001,392.0,1.69,40.196923076923085,5.07,13,1,1.0,1.0,27,0
40003,11,147,96,1,13.363636363636363,3.0,154.95,91.19999999999999,1.25,14.086363636363636,3.75,10,2,1.1,1.0,36,0
79190B,34,594,300,-15,17.470588235294116,7.5,219.48,96.0,-6.3,6.455294117647059,3.15,23,5,1.4782608695652173,1.0,37,0
90036D,4,11,4,1,2.75,3.0,87.45,31.8,7.95,21.8625,23.85,4,1,1.0,1.0,104,0
21535,326,2402,240,-6,7.368098159509202,6.0,5683.2,504.0,-15.299999999999999,17.433128834355827,15.299999999999999,200,8,1.63,1.0,15,0
16015,24,662,273,1,27.583333333333332,10.0,289.98,98.28,0.5,12.082500000000001,5.0,19,6,1.263157894736842,1.0,53,0
16008,66,2556,288,1,38.72727272727273,24.0,320.39,34.56,0.12,4.8543939393939395,2.88,52,12,1.2692307692307692,1.0,58,0
21284,18,181,96,-24,10.055555555555555,12.0,217.65,40.32,-20.28,12.091666666666667,20.28,17,2,1.0588235294117647,1.0,56,0
37444B,3,4,2,1,1.3333333333333333,1.0,11.8,5.9,2.95,3.9333333333333336,2.95,2,2,1.5,1.5,64,0
37333,11,14,4,1,1.2727272727272727,1.0,54.3,19.8,1.95,4.9363636363636365,4.95,9,2,1.2222222222222223,1.0,41,0
20778,8,15,3,1,1.875,2.0,24.75,4.949999999999999,1.65,3.09375,3.3,8,1,1.0,1.0,62,0
20758,41,154,12,1,3.7560975609756095,3.0,130.9,10.2,0.85,3.1926829268292685,2.55,33,2,1.2424242424242424,1.0,45,0
85039B,50,484,96,1,9.68,3.0,658.4799999999999,158.39999999999998,1.63,13.169599999999997,4.89,37,8,1.3513513513513513,1.0,43,0
85040B,38,131,12,-2,3.4473684210526314,3.0,216.14999999999998,19.799999999999997,-3.3,5.688157894736841,4.949999999999999,29,3,1.3103448275862069,1.0,26,0
22319,53,716,36,-6,13.50943396226415,12.0,465.40000000000003,23.400000000000002,-3.9000000000000004,8.7811320754717,7.800000000000001,44,3,1.2045454545454546,1.0,30,0
22824,44,54,4,-1,1.2272727272727273,1.0,1902.3000000000002,131.8,-35.95,43.23409090909092,35.95,42,2,1.0476190476190477,1.0,48,0
17084N,31,1000,75,25,32.25806451612903,25.0,207.5,15.75,5.25,6.693548387096774,5.25,25,2,1.24,1.0,41,0
17084P,13,349,50,24,26.846153846153847,25.0,73.29,10.5,5.04,5.6376923076923084,5.25,12,2,1.0833333333333333,1.0,96,0
21128,15,39,8,1,2.6,2.0,268.56,47.6,6.95,17.904,13.9,11,3,1.3636363636363635,1.0,51,0
21132,14,33,4,1,2.357142857142857,1.5,140.25,17.0,4.25,10.017857142857142,6.375,12,2,1.1666666666666667,1.0,98,0
84818,107,1329,120,-24,12.42056074766355,6.0,1360.15,94.80000000000001,-18.96,12.711682242990655,15.299999999999999,79,6,1.3544303797468353,1.0,24,0
21879,57,1013,120,1,17.771929824561404,12.0,294.13,22.8,0.65,5.160175438596491,4.5600000000000005,50,3,1.14,1.0,44,0
84798A,4,2,7,-12,0.5,3.5,5.099999999999998,17.849999999999998,-30.599999999999998,1.2749999999999995,8.924999999999999,4,1,1.0,1.0,197,0
22230,69,908,240,-12,13.159420289855072,3.0,342.34999999999997,69.6,-10.2,4.96159420289855,1.7,50,5,1.38,1.0,43,0
85008,7,12,3,1,1.7142857142857142,1.0,55.95,14.850000000000001,1.5,7.992857142857143,4.95,7,1,1.0,1.0,79,0
84913B,19,66,4,1,3.473684210526316,4.0,306.90000000000003,18.6,4.65,16.15263157894737,18.6,18,2,1.0555555555555556,1.0,58,0
84913A,10,37,8,1,3.7,4.0,172.05,37.2,4.65,17.205000000000002,18.6,10,1,1.0,1.0,112,0
84915,11,199,100,1,18.09090909090909,10.0,281.95,125.0,4.13,25.63181818181818,12.5,8,3,1.375,1.0,152,0
84843,41,156,36,-1,3.8048780487804876,2.0,834.6,167.4,-5.95,20.35609756097561,11.9,35,3,1.1714285714285715,1.0,38,0
85032A,94,722,60,1,7.680851063829787,4.5,669.4000000000001,100.80000000000001,0.65,7.121276595744682,2.925,80,5,1.175,1.0,70,0
85032C,85,559,60,-12,6.576470588235294,2.0,541.7,100.80000000000001,-7.800000000000001,6.372941176470588,1.3,69,3,1.2318840579710144,1.0,54,0
35648,64,786,48,-24,12.28125,5.5,753.18,70.80000000000001,-19.919999999999998,11.7684375,4.5649999999999995,38,5,1.6842105263157894,1.0,70,0
37501,30,100,12,-2,3.3333333333333335,3.0,695.0,83.4,-13.9,23.166666666666668,20.85,28,2,1.0714285714285714,1.0,35,0
84356,41,317,48,1,7.7317073170731705,2.0,1531.15,285.6,6.95,37.34512195121951,13.9,29,3,1.4137931034482758,1.0,36,0
22734,329,2718,144,-12,8.261398176291793,6.0,7690.58,358.56000000000006,-34.68,23.37562310030395,17.34,268,7,1.2276119402985075,1.0,189,0
47578A,29,178,20,1,6.137931034482759,4.0,151.29999999999998,17.0,0.85,5.2172413793103445,3.4,24,3,1.2083333333333333,1.0,48,0
22679,89,620,30,-10,6.966292134831461,10.0,777.42,37.5,-12.5,8.735056179775281,12.5,52,9,1.7115384615384615,1.0,19,0
22416,62,826,144,-6,13.32258064516129,4.5,1140.1,208.79999999999998,-8.7,18.388709677419353,6.525,53,5,1.169811320754717,1.0,25,0
21562,25,319,80,1,12.76,10.0,368.35,84.80000000000001,1.25,14.734000000000002,12.5,20,4,1.25,1.0,48,0
84228,20,283,120,-1,14.15,5.5,112.86,44.4,-0.42,5.643,2.31,16,3,1.25,1.0,228,0
22856,24,543,288,-19,22.625,12.0,624.03,305.28000000000003,-23.75,26.00125,15.0,21,2,1.1428571428571428,1.0,137,0
22934,70,557,72,-3,7.957142857142857,5.0,1518.3500000000001,183.6,-8.850000000000001,21.69071428571429,14.750000000000002,65,2,1.0769230769230769,1.0,94,0
37475,29,56,6,1,1.9310344827586208,1.0,522.16,50.94,9.95,18.00551724137931,9.95,26,3,1.1153846153846154,1.0,58,0
84951A,34,337,24,-24,9.911764705882353,6.0,291.18,18.96,-18.96,8.564117647058824,7.11,26,3,1.3076923076923077,1.0,45,0
84951B,29,307,60,1,10.586206896551724,3.0,297.11,75.0,0.79,10.245172413793103,4.92,22,5,1.3181818181818181,1.0,67,0
22308,32,140,50,1,4.375,1.0,341.73,105.0,2.55,10.6790625,4.96,26,3,1.2307692307692308,1.0,49,0
22053,26,4236,3906,1,162.92307692307693,10.0,3596.4199999999996,3202.9199999999996,1.25,138.32384615384615,12.5,23,3,1.1304347826086956,1.0,64,0
22692,333,1358,300,-2,4.078078078078078,2.0,9303.98,1374.0,-15.9,27.93987987987988,15.9,229,13,1.4541484716157205,1.0,13,0
21131,15,63,30,1,4.2,1.0,252.75,112.5,4.25,16.85,4.25,10,4,1.5,1.0,118,0
20654,23,104,12,1,4.521739130434782,3.0,125.44,15.0,1.25,5.453913043478261,3.75,21,2,1.0952380952380953,1.0,48,0
17165D,7,27,6,1,3.857142857142857,4.0,28.35,6.300000000000001,1.05,4.05,4.2,6,2,1.1666666666666667,1.0,22,0
21442,30,249,24,1,8.3,9.0,205.41,17.28,0.85,6.8469999999999995,7.6499999999999995,26,2,1.1538461538461537,1.0,46,0
22291,98,1219,48,-24,12.438775510204081,6.0,1767.55,69.6,-34.8,18.036224489795917,8.7,72,5,1.3611111111111112,1.0,56,0
15058A,55,143,10,-2,2.6,2.0,1067.25,67.5,-15.9,19.404545454545456,15.9,41,7,1.3414634146341464,1.0,81,0
20868,27,374,60,1,13.851851851851851,4.0,156.53000000000003,23.400000000000002,0.39,5.797407407407409,2.34,25,2,1.08,1.0,85,0
21189,25,136,12,1,5.44,4.0,224.39999999999998,19.799999999999997,1.65,8.975999999999999,6.6,24,2,1.0416666666666667,1.0,56,0
84820,27,203,80,-4,7.518518518518518,2.0,407.85,100.0,-23.8,15.105555555555556,11.9,26,2,1.0384615384615385,1.0,67,0
85006,9,55,12,1,6.111111111111111,3.0,57.25,10.2,1.7,6.361111111111111,8.5,9,1,1.0,1.0,84,0
84821,39,895,120,1,22.94871794871795,12.0,407.46999999999997,25.2,0.85,10.447948717948718,10.2,33,3,1.1818181818181819,1.0,43,0
